"name.interviewer","village","type.respondent","sex","ethnicity","dob","animal","score","X_id","comm.type","category","number"
"Dominic","Okarara","Market","Female","Ejagham",1985,"African dwarf crocodile",1,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Slender-snouted crocodile",1,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Beef",5,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Carp",10,176873519,"Border","Fish",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Catfish",8,176873519,"Border","Fish",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Chicken",10,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Chicken egg",9,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Common periwinkle",1,176873519,"Border","Invertebrate",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Cusimanses",4,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Dog",6,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Freshwater shrimps",8,176873519,"Border","Invertebrate",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Giant land snail",7,176873519,"Border","Invertebrate",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Giant pouched rat",5,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Goat",6,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Greater cane rat",8,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Ogilby's duiker",4,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Pork",6,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Preuss's red colobus",5,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Putty-nosed monkey",5,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Red river hog",7,176873519,"Border","Wild meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Stock fish",1,176873519,"Border","Fish",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Termite",2,176873519,"Border","Invertebrate",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Tilapia",5,176873519,"Border","Fish",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"Turkey",8,176873519,"Border","Domestic meat",1
"Dominic","Okarara","Market","Female","Ejagham",1985,"West African mackerel",3,176873519,"Border","Fish",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"African brush-tailed porcupine",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"African buffalo",9,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"African dwarf crocodile",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"African elephant",9,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Slender-snouted crocodile",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Aquatic snail",10,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Bats",9,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Beef",9,176873528,"Border","Domestic meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Black guineafowl",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Black-bellied pangolin",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Blue duiker",8,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Bushfowls",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Cameroon red-eared monkey",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Carp",10,176873528,"Border","Fish",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Catfish",10,176873528,"Border","Fish",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Chicken",10,176873528,"Border","Domestic meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Chicken egg",10,176873528,"Border","Domestic meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Common periwinkle",10,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Cricket",8,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Cusimanses",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Duck",8,176873528,"Border","Domestic meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Freshwater crab",10,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Freshwater shrimps",10,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Galagos",1,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Crested genet",8,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Giant pangolin",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Giant land snail",10,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Giant pouched rat",9,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Goat",7,176873528,"Border","Domestic meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Greater cane rat",8,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Helmeted guineafowl",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Hornbills",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Lobsters",10,176873528,"Border","Invertebrate",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Mona monkey",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Nile monitor",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Putty-nosed monkey",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Red river hog",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Red-capped mangabey",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Squirrels",9,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"Tortoises",10,176873528,"Border","Wild meat",1
"Dominic","Okarara","Market","Male","Ejagham",1959,"White-bellied pangolin",10,176873528,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"African brush-tailed porcupine",10,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Beef",1,176887731,"Border","Domestic meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Catfish",5,176887731,"Border","Fish",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Chicken",10,176887731,"Border","Domestic meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Anchovy",3,176887731,"Border","Fish",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Freshwater crab",4,176887731,"Border","Invertebrate",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Freshwater shrimps",5,176887731,"Border","Invertebrate",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Giant land snail",6,176887731,"Border","Invertebrate",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Giant pouched rat",5,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Goat",5,176887731,"Border","Domestic meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Grasshoppers",4,176887731,"Border","Invertebrate",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Greater cane rat",3,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Guinea pig",2,176887731,"Border","Domestic meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Bushbuck",1,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Hawks and kites",2,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Lobsters",5,176887731,"Border","Invertebrate",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Mona monkey",1,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Pork",9,176887731,"Border","Domestic meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Potto",1,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Preuss's monkey",2,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Red river hog",3,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Sheep",5,176887731,"Border","Domestic meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Sitatunga",4,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Small birds",4,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Otters",5,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Squirrels",3,176887731,"Border","Wild meat",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Stock fish",1,176887731,"Border","Fish",1
"Ebri","Okarara","Household","Female","Ejagham",1983,"Tilapia",8,176887731,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"African brush-tailed porcupine",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"African civet",1,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"African dwarf crocodile",1,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"African elephant",9,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"African palm civet",9,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Bates' pygmy antelope",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Beef",1,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Black guineafowl",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Black-bellied pangolin",8,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Blue duiker",1,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Bushfowls",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Calabar angwantibo",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Cameroon red-eared monkey",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Carp",10,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Catfish",10,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Chicken",6,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Chicken egg",10,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Common periwinkle",10,176887798,"Border","Invertebrate",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Cricket",1,176887798,"Border","Invertebrate",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Cross River gorilla",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Crested mona monkey",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Cusimanses",9,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Dog",4,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Anchovy",1,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Drill",7,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Duck",7,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Freshwater crab",3,176887798,"Border","Invertebrate",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Freshwater shrimps",10,176887798,"Border","Invertebrate",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Galagos",8,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Crested genet",5,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Giant pangolin",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Giant land snail",10,176887798,"Border","Invertebrate",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Goat",1,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Greater cane rat",7,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Bushbuck",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Hawks and kites",1,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Helmeted guineafowl",4,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Lobsters",10,176887798,"Border","Invertebrate",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Mona monkey",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Mongooses",9,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Nile monitor",5,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Ogilby's duiker",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Pork",5,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Potto",7,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Preuss's monkey",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Preuss's red colobus",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Putty-nosed monkey",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Honey badger",7,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Red river hog",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Red-capped mangabey",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Sardine and pilchard",5,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Shrews",8,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Squirrels",1,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Stock fish",9,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Tilapia",10,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Tortoises",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Turkey",7,176887798,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Water chevrotain",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"West African mackerel",2,176887798,"Border","Fish",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"White-bellied pangolin",10,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1982,"Yellow-backed duiker",2,176887798,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"African brush-tailed porcupine",9,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"African buffalo",1,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"African dwarf crocodile",8,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"African elephant",10,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"African golden cat",6,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"African palm civet",9,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Slender-snouted crocodile",9,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Bats",2,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Bates' pygmy antelope",9,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Bay duiker",3,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Beef",4,176887848,"Border","Domestic meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Black guineafowl",7,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Black-bellied pangolin",9,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Blue duiker",9,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Bushfowls",5,176887848,"Border","Wild meat",1
"Ben","Okarara","Hunter","Male","Ejagham",1985,"Calabar angwantibo",2,176887848,"Border","Wild meat",1
